시도,광역상권,하위상권,평당_임대료,연도,기간,층
서울,,건대입구,61157,2023,1분기,3층
서울,,경희대,45619,2023,1분기,3층
서울,,구로디지털단지역,42314,2023,1분기,3층
서울,,구의역,41652,2023,1분기,3층
서울,,군자,47933,2023,1분기,3층
서울,,노량진,56198,2023,1분기,3층
서울,,독산/시흥,35041,2023,1분기,3층
서울,,뚝섬,54545,2023,1분기,3층
서울,,목동,46280,2023,1분기,3층
서울,,미아사거리,45950,2023,1분기,3층
서울,,불광역,45950,2023,1분기,3층
서울,,사당,75371,2023,1분기,3층
서울,,상계역,39999,2023,1분기,3층
서울,,상봉역,52892,2023,1분기,3층
서울,,서울대입구역,81983,2023,1분기,3층
서울,,성신여대,56528,2023,1분기,3층
서울,,수유,50578,2023,1분기,3층
서울,,숙명여대,46942,2023,1분기,3층
서울,,신림역,60826,2023,1분기,3층
서울,,연신내,48264,2023,1분기,3층
서울,,오류동역,42975,2023,1분기,3층
서울,,왕십리,46942,2023,1분기,3층
서울,,용산역,42314,2023,1분기,3층
서울,,이태원,98181,2023,1분기,3층
서울,,잠실/송파,48925,2023,1분기,3층
서울,,잠실새내역,50578,2023,1분기,3층
서울,,장안동,39338,2023,1분기,3층
서울,,천호,50247,2023,1분기,3층
서울,,청량리,46280,2023,1분기,3층
서울,,혜화동,69090,2023,1분기,3층
서울,,화곡,48925,2023,1분기,3층
서울,,,58181,2023,1분기,4층
서울,도심,,79338,2023,1분기,4층
서울,도심,광화문,79008,2023,1분기,4층
서울,도심,남대문,60826,2023,1분기,4층
서울,도심,동대문,47603,2023,1분기,4층
서울,도심,명동,173223,2023,1분기,4층
서울,도심,시청,63140,2023,1분기,4층
서울,도심,을지로,45619,2023,1분기,4층
서울,도심,종로,59834,2023,1분기,4층
서울,도심,충무로,54876,2023,1분기,4층
서울,강남,,71074,2023,1분기,4층
서울,강남,강남대로,98181,2023,1분기,4층
서울,강남,교대역,59173,2023,1분기,4층
서울,강남,남부터미널,52231,2023,1분기,4층
서울,강남,논현역,56528,2023,1분기,4층
서울,강남,도산대로,72727,2023,1분기,4층
서울,강남,방배역/내방역,63801,2023,1분기,4층
서울,강남,서래마을,57190,2023,1분기,4층
서울,강남,신사역,70413,2023,1분기,4층
서울,강남,압구정,89586,2023,1분기,4층
서울,강남,양재말죽거리,56528,2023,1분기,4층
서울,강남,양재역,63801,2023,1분기,4층
서울,강남,청담,70082,2023,1분기,4층
서울,강남,테헤란로,73057,2023,1분기,4층
서울,강남,학동/강남구청역,74380,2023,1분기,4층
서울,영등포신촌,,52231,2023,1분기,4층
서울,영등포신촌,공덕역,51570,2023,1분기,4층
서울,영등포신촌,당산역,30082,2023,1분기,4층
서울,영등포신촌,동교/연남,61487,2023,1분기,4층
서울,영등포신촌,망원역,60495,2023,1분기,4층
서울,영등포신촌,신촌/이대,52561,2023,1분기,4층
서울,영등포신촌,영등포역,37355,2023,1분기,4층
서울,영등포신촌,홍대/합정,71735,2023,1분기,4층
서울,기타,,48264,2023,1분기,4층
서울,,가락시장,40661,2023,1분기,4층
서울,,건대입구,53223,2023,1분기,4층
서울,,경희대,41983,2023,1분기,4층
서울,,구로디지털단지역,38347,2023,1분기,4층
서울,,구의역,41652,2023,1분기,4층
서울,,군자,46611,2023,1분기,4층
서울,,노량진,54545,2023,1분기,4층
서울,,독산/시흥,30743,2023,1분기,4층
서울,,뚝섬,62809,2023,1분기,4층
서울,,목동,43636,2023,1분기,4층
서울,,미아사거리,38677,2023,1분기,4층
서울,,불광역,40991,2023,1분기,4층
서울,,사당,63140,2023,1분기,4층
서울,,상계역,35041,2023,1분기,4층
서울,,상봉역,40661,2023,1분기,4층
서울,,서울대입구역,83305,2023,1분기,4층
서울,,성신여대,44297,2023,1분기,4층
서울,,수유,40330,2023,1분기,4층
서울,,숙명여대,42644,2023,1분기,4층
서울,,신림역,42314,2023,1분기,4층
서울,,연신내,39669,2023,1분기,4층
서울,,오류동역,39008,2023,1분기,4층
서울,,왕십리,43305,2023,1분기,4층
서울,,용산역,41983,2023,1분기,4층
서울,,이태원,109752,2023,1분기,4층
서울,,잠실/송파,50247,2023,1분기,4층
서울,,잠실새내역,50578,2023,1분기,4층
서울,,장안동,37685,2023,1분기,4층
서울,,천호,44628,2023,1분기,4층
서울,,청량리,39008,2023,1분기,4층
서울,,혜화동,62809,2023,1분기,4층
서울,,화곡,40661,2023,1분기,4층
서울,,,58181,2023,1분기,5층
서울,도심,,74049,2023,1분기,5층
서울,도심,광화문,76694,2023,1분기,5층
서울,도심,남대문,50909,2023,1분기,5층
서울,도심,동대문,56859,2023,1분기,5층
서울,도심,명동,134214,2023,1분기,5층
서울,도심,시청,60165,2023,1분기,5층
서울,도심,을지로,45619,2023,1분기,5층
서울,도심,종로,55206,2023,1분기,5층
서울,도심,충무로,41322,2023,1분기,5층
서울,강남,,68099,2023,1분기,5층
서울,강남,강남대로,97520,2023,1분기,5층
서울,강남,교대역,61157,2023,1분기,5층
서울,강남,남부터미널,54545,2023,1분기,5층
서울,강남,논현역,51900,2023,1분기,5층
서울,강남,도산대로,79669,2023,1분기,5층
서울,강남,방배역/내방역,66446,2023,1분기,5층
서울,강남,서래마을,55867,2023,1분기,5층
서울,강남,신사역,61487,2023,1분기,5층
서울,강남,압구정,75041,2023,1분기,5층
서울,강남,양재말죽거리,55537,2023,1분기,5층
서울,강남,양재역,58842,2023,1분기,5층
서울,강남,청담,68760,2023,1분기,5층
서울,강남,테헤란로,72396,2023,1분기,5층
서울,강남,학동/강남구청역,71404,2023,1분기,5층
서울,영등포신촌,,50909,2023,1분기,5층
서울,영등포신촌,공덕역,56198,2023,1분기,5층
서울,영등포신촌,당산역,39008,2023,1분기,5층
서울,영등포신촌,동교/연남,46280,2023,1분기,5층
서울,영등포신촌,망원역,57190,2023,1분기,5층
서울,영등포신촌,신촌/이대,49256,2023,1분기,5층
서울,영등포신촌,영등포역,40661,2023,1분기,5층
서울,영등포신촌,홍대/합정,64793,2023,1분기,5층
서울,기타,,47603,2023,1분기,5층
서울,,가락시장,49256,2023,1분기,5층
서울,,건대입구,38016,2023,1분기,5층
서울,,경희대,35371,2023,1분기,5층
서울,,구로디지털단지역,71074,2023,1분기,5층
서울,,구의역,46942,2023,1분기,5층
서울,,군자,47272,2023,1분기,5층
서울,,노량진,49586,2023,1분기,5층
서울,,독산/시흥,37685,2023,1분기,5층
서울,,뚝섬,62479,2023,1분기,5층
서울,,목동,45619,2023,1분기,5층
서울,,미아사거리,39669,2023,1분기,5층
서울,,불광역,51570,2023,1분기,5층
서울,,사당,57190,2023,1분기,5층
서울,,상계역,39999,2023,1분기,5층
서울,,상봉역,51239,2023,1분기,5층
서울,,서울대입구역,89586,2023,1분기,5층
서울,,성신여대,43966,2023,1분기,5층
서울,,수유,44297,2023,1분기,5층
서울,,숙명여대,32727,2023,1분기,5층
서울,,신림역,47272,2023,1분기,5층
서울,,연신내,39008,2023,1분기,5층
서울,,오류동역,30082,2023,1분기,5층
서울,,왕십리,41652,2023,1분기,5층
서울,,용산역,31735,2023,1분기,5층
서울,,이태원,81652,2023,1분기,5층
서울,,잠실/송파,48925,2023,1분기,5층
서울,,잠실새내역,52561,2023,1분기,5층
서울,,장안동,30082,2023,1분기,5층
서울,,천호,39338,2023,1분기,5층
서울,,청량리,38016,2023,1분기,5층
서울,,혜화동,54214,2023,1분기,5층
서울,,화곡,33719,2023,1분기,5층
서울,,,56859,2023,1분기,6-10층
서울,도심,,72727,2023,1분기,6-10층
서울,도심,광화문,74380,2023,1분기,6-10층
서울,도심,남대문,55206,2023,1분기,6-10층
서울,도심,동대문,65454,2023,1분기,6-10층
서울,도심,명동,101157,2023,1분기,6-10층
서울,도심,시청,47603,2023,1분기,6-10층
서울,도심,을지로,61437,2023,1분기,6-10층
서울,도심,종로,60826,2023,1분기,6-10층
서울,도심,충무로,61437,2023,1분기,6-10층
서울,강남,,67768,2023,1분기,6-10층
서울,강남,강남대로,73057,2023,1분기,6-10층
서울,강남,교대역,83966,2023,1분기,6-10층
서울,강남,남부터미널,68429,2023,1분기,6-10층
서울,강남,논현역,51900,2023,1분기,6-10층
서울,강남,도산대로,76363,2023,1분기,6-10층
서울,강남,방배역/내방역,102809,2023,1분기,6-10층
서울,강남,서래마을,51900,2023,1분기,6-10층
서울,강남,신사역,56528,2023,1분기,6-10층
서울,강남,압구정,70082,2023,1분기,6-10층
서울,강남,양재말죽거리,67107,2023,1분기,6-10층
서울,강남,양재역,47603,2023,1분기,6-10층
서울,강남,청담,82644,2023,1분기,6-10층
서울,강남,테헤란로,61487,2023,1분기,6-10층
서울,강남,학동/강남구청역,61437,2023,1분기,6-10층
서울,영등포신촌,,52892,2023,1분기,6-10층
서울,영등포신촌,공덕역,52892,2023,1분기,6-10층
서울,영등포신촌,당산역,42975,2023,1분기,6-10층
서울,영등포신촌,동교/연남,61437,2023,1분기,6-10층
서울,영등포신촌,망원역,45289,2023,1분기,6-10층
서울,영등포신촌,신촌/이대,52561,2023,1분기,6-10층
서울,영등포신촌,영등포역,53553,2023,1분기,6-10층
서울,영등포신촌,홍대/합정,69090,2023,1분기,6-10층
서울,기타,,48264,2023,1분기,6-10층
서울,,가락시장,72396,2023,1분기,6-10층
서울,,건대입구,21157,2023,1분기,6-10층
서울,,경희대,61437,2023,1분기,6-10층
서울,,구로디지털단지역,61437,2023,1분기,6-10층
서울,,구의역,61437,2023,1분기,6-10층
서울,,군자,68760,2023,1분기,6-10층
서울,,노량진,62148,2023,1분기,6-10층
서울,,독산/시흥,138842,2023,1분기,6-10층
서울,,뚝섬,64462,2023,1분기,6-10층
서울,,목동,40661,2023,1분기,6-10층
서울,,미아사거리,64462,2023,1분기,6-10층
서울,,불광역,49586,2023,1분기,6-10층
서울,,사당,43636,2023,1분기,6-10층
서울,,상계역,61437,2023,1분기,6-10층
서울,,상봉역,92892,2023,1분기,6-10층
서울,,서울대입구역,69752,2023,1분기,6-10층
서울,,성신여대,35702,2023,1분기,6-10층
서울,,수유,41652,2023,1분기,6-10층
서울,,숙명여대,61437,2023,1분기,6-10층
서울,,신림역,49586,2023,1분기,6-10층
서울,,연신내,61437,2023,1분기,6-10층
서울,,오류동역,61437,2023,1분기,6-10층
서울,,왕십리,61437,2023,1분기,6-10층
서울,,용산역,39999,2023,1분기,6-10층
서울,,이태원,99504,2023,1분기,6-10층
서울,,잠실/송파,56859,2023,1분기,6-10층
서울,,잠실새내역,77685,2023,1분기,6-10층
서울,,장안동,61437,2023,1분기,6-10층
서울,,천호,39999,2023,1분기,6-10층
서울,,청량리,36033,2023,1분기,6-10층
서울,,혜화동,47272,2023,1분기,6-10층
서울,,화곡,29752,2023,1분기,6-10층
서울,,,51570,2023,2분기,지하1층
서울,도심,,57851,2023,2분기,지하1층
서울,도심,광화문,92892,2023,2분기,지하1층
서울,도심,남대문,64793,2023,2분기,지하1층
서울,도심,동대문,45619,2023,2분기,지하1층
서울,도심,명동,95537,2023,2분기,지하1층
서울,도심,시청,67438,2023,2분기,지하1층
서울,도심,을지로,31404,2023,2분기,지하1층
서울,도심,종로,54876,2023,2분기,지하1층
서울,도심,충무로,28760,2023,2분기,지하1층
서울,강남,,64132,2023,2분기,지하1층
서울,강남,강남대로,115371,2023,2분기,지하1층
서울,강남,교대역,41983,2023,2분기,지하1층
서울,강남,남부터미널,36033,2023,2분기,지하1층
서울,강남,논현역,53884,2023,2분기,지하1층
서울,강남,도산대로,75041,2023,2분기,지하1층
서울,강남,방배역/내방역,44958,2023,2분기,지하1층
서울,강남,서래마을,60826,2023,2분기,지하1층
서울,강남,신사역,83966,2023,2분기,지하1층
서울,강남,압구정,53223,2023,2분기,지하1층
서울,강남,양재말죽거리,33388,2023,2분기,지하1층
서울,강남,양재역,36694,2023,2분기,지하1층
서울,강남,청담,56528,2023,2분기,지하1층
서울,강남,테헤란로,85950,2023,2분기,지하1층
서울,강남,학동/강남구청역,62148,2023,2분기,지하1층
서울,영등포신촌,,54876,2023,2분기,지하1층
서울,영등포신촌,공덕역,43966,2023,2분기,지하1층
서울,영등포신촌,당산역,24793,2023,2분기,지하1층
서울,영등포신촌,동교/연남,81983,2023,2분기,지하1층
서울,영등포신촌,망원역,41322,2023,2분기,지하1층
서울,영등포신촌,신촌/이대,45619,2023,2분기,지하1층
서울,영등포신촌,영등포역,38347,2023,2분기,지하1층
서울,영등포신촌,홍대/합정,89586,2023,2분기,지하1층
서울,기타,,43305,2023,2분기,지하1층
서울,,가락시장,40330,2023,2분기,지하1층
서울,,건대입구,58181,2023,2분기,지하1층
서울,,경희대,40661,2023,2분기,지하1층
서울,,구로디지털단지역,39008,2023,2분기,지하1층
서울,,구의역,30743,2023,2분기,지하1층
서울,,군자,36363,2023,2분기,지하1층
서울,,노량진,44958,2023,2분기,지하1층
서울,,독산/시흥,38677,2023,2분기,지하1층
서울,,뚝섬,38677,2023,2분기,지하1층
서울,,목동,34710,2023,2분기,지하1층
서울,,미아사거리,34049,2023,2분기,지하1층
서울,,불광역,48925,2023,2분기,지하1층
서울,,사당,52561,2023,2분기,지하1층
서울,,상계역,27768,2023,2분기,지하1층
서울,,상봉역,39999,2023,2분기,지하1층
서울,,서울대입구역,66115,2023,2분기,지하1층
서울,,성신여대,52231,2023,2분기,지하1층
서울,,수유,43636,2023,2분기,지하1층
서울,,숙명여대,33388,2023,2분기,지하1층
서울,,신림역,54545,2023,2분기,지하1층
서울,,연신내,52231,2023,2분기,지하1층
서울,,오류동역,38677,2023,2분기,지하1층
서울,,왕십리,47933,2023,2분기,지하1층
서울,,용산역,38677,2023,2분기,지하1층
서울,,이태원,57520,2023,2분기,지하1층
서울,,잠실/송파,39999,2023,2분기,지하1층
서울,,잠실새내역,35702,2023,2분기,지하1층
서울,,장안동,38677,2023,2분기,지하1층
서울,,천호,36694,2023,2분기,지하1층
서울,,청량리,25454,2023,2분기,지하1층
서울,,혜화동,56528,2023,2분기,지하1층
서울,,화곡,35371,2023,2분기,지하1층
서울,,,172231,2023,2분기,1층
서울,도심,,275371,2023,2분기,1층
서울,도심,광화문,266776,2023,2분기,1층
서울,도심,남대문,226776,2023,2분기,1층
서울,도심,동대문,150413,2023,2분기,1층
서울,도심,명동,626446,2023,2분기,1층
서울,도심,시청,213884,2023,2분기,1층
서울,도심,을지로,169256,2023,2분기,1층
서울,도심,종로,259834,2023,2분기,1층
서울,도심,충무로,168925,2023,2분기,1층
서울,강남,,190743,2023,2분기,1층
서울,강남,강남대로,353718,2023,2분기,1층
서울,강남,교대역,113057,2023,2분기,1층
서울,강남,남부터미널,103471,2023,2분기,1층
서울,강남,논현역,175537,2023,2분기,1층
서울,강남,도산대로,152727,2023,2분기,1층
서울,강남,방배역/내방역,132892,2023,2분기,1층
서울,강남,서래마을,148429,2023,2분기,1층
서울,강남,신사역,276363,2023,2분기,1층
서울,강남,압구정,166611,2023,2분기,1층
서울,강남,양재말죽거리,127933,2023,2분기,1층
서울,강남,양재역,135867,2023,2분기,1층
서울,강남,청담,198347,2023,2분기,1층
서울,강남,테헤란로,155041,2023,2분기,1층
서울,강남,학동/강남구청역,165619,2023,2분기,1층
서울,영등포신촌,,155041,2023,2분기,1층
서울,영등포신촌,공덕역,129256,2023,2분기,1층
서울,영등포신촌,당산역,97190,2023,2분기,1층
서울,영등포신촌,동교/연남,141818,2023,2분기,1층
서울,영등포신촌,망원역,107438,2023,2분기,1층
서울,영등포신촌,신촌/이대,208595,2023,2분기,1층
서울,영등포신촌,영등포역,130247,2023,2분기,1층
서울,영등포신촌,홍대/합정,219504,2023,2분기,1층
서울,기타,,153388,2023,2분기,1층
서울,,가락시장,127272,2023,2분기,1층
서울,,건대입구,228099,2023,2분기,1층
서울,,경희대,162975,2023,2분기,1층
서울,,구로디지털단지역,151735,2023,2분기,1층
서울,,구의역,128264,2023,2분기,1층
서울,,군자,119338,2023,2분기,1층
서울,,노량진,156363,2023,2분기,1층
서울,,독산/시흥,109752,2023,2분기,1층
서울,,뚝섬,149090,2023,2분기,1층
서울,,목동,111074,2023,2분기,1층
서울,,미아사거리,127933,2023,2분기,1층
서울,,불광역,137520,2023,2분기,1층
서울,,사당,198677,2023,2분기,1층
서울,,상계역,97851,2023,2분기,1층
서울,,상봉역,129586,2023,2분기,1층
서울,,서울대입구역,265123,2023,2분기,1층
서울,,성신여대,157355,2023,2분기,1층
서울,,수유,166942,2023,2분기,1층
서울,,숙명여대,127933,2023,2분기,1층
서울,,신림역,214214,2023,2분기,1층
서울,,연신내,155702,2023,2분기,1층
서울,,오류동역,149421,2023,2분기,1층
서울,,왕십리,139834,2023,2분기,1층
서울,,용산역,87933,2023,2분기,1층
서울,,이태원,185123,2023,2분기,1층
서울,,잠실/송파,147107,2023,2분기,1층
서울,,잠실새내역,120661,2023,2분기,1층
서울,,장안동,119999,2023,2분기,1층
서울,,천호,155702,2023,2분기,1층
서울,,청량리,149752,2023,2분기,1층
서울,,혜화동,205950,2023,2분기,1층
서울,,화곡,116363,2023,2분기,1층
서울,,,78677,2023,2분기,2층
서울,도심,,112727,2023,2분기,2층
서울,도심,광화문,135867,2023,2분기,2층
서울,도심,남대문,81322,2023,2분기,2층
서울,도심,동대문,62148,2023,2분기,2층
서울,도심,명동,257520,2023,2분기,2층
서울,도심,시청,107768,2023,2분기,2층
서울,도심,을지로,59834,2023,2분기,2층
서울,도심,종로,102148,2023,2분기,2층
서울,도심,충무로,68099,2023,2분기,2층
서울,강남,,93553,2023,2분기,2층
서울,강남,강남대로,150413,2023,2분기,2층
서울,강남,교대역,68099,2023,2분기,2층
서울,강남,남부터미널,63801,2023,2분기,2층
서울,강남,논현역,82975,2023,2분기,2층
서울,강남,도산대로,91900,2023,2분기,2층
서울,강남,방배역/내방역,73057,2023,2분기,2층
서울,강남,서래마을,72396,2023,2분기,2층
서울,강남,신사역,109090,2023,2분기,2층
서울,강남,압구정,97190,2023,2분기,2층
서울,강남,양재말죽거리,67107,2023,2분기,2층
서울,강남,양재역,63801,2023,2분기,2층
서울,강남,청담,97520,2023,2분기,2층
서울,강남,테헤란로,109090,2023,2분기,2층
서울,강남,학동/강남구청역,88925,2023,2분기,2층
서울,영등포신촌,,75371,2023,2분기,2층
서울,영등포신촌,공덕역,69752,2023,2분기,2층
서울,영등포신촌,당산역,55206,2023,2분기,2층
서울,영등포신촌,동교/연남,88264,2023,2분기,2층
서울,영등포신촌,망원역,58512,2023,2분기,2층
서울,영등포신촌,신촌/이대,81322,2023,2분기,2층
서울,영등포신촌,영등포역,57520,2023,2분기,2층
서울,영등포신촌,홍대/합정,104793,2023,2분기,2층
서울,기타,,67107,2023,2분기,2층
서울,,가락시장,53223,2023,2분기,2층
서울,,건대입구,89917,2023,2분기,2층
서울,,경희대,60165,2023,2분기,2층
서울,,구로디지털단지역,62809,2023,2분기,2층
서울,,구의역,49917,2023,2분기,2층
서울,,군자,60826,2023,2분기,2층
서울,,노량진,74710,2023,2분기,2층
서울,,독산/시흥,46611,2023,2분기,2층
서울,,뚝섬,69421,2023,2분기,2층
서울,,목동,51570,2023,2분기,2층
서울,,미아사거리,58842,2023,2분기,2층
서울,,불광역,60495,2023,2분기,2층
서울,,사당,90909,2023,2분기,2층
서울,,상계역,47603,2023,2분기,2층
서울,,상봉역,60826,2023,2분기,2층
서울,,서울대입구역,104462,2023,2분기,2층
서울,,성신여대,73388,2023,2분기,2층
서울,,수유,56859,2023,2분기,2층
서울,,숙명여대,65454,2023,2분기,2층
서울,,신림역,85619,2023,2분기,2층
서울,,연신내,70743,2023,2분기,2층
서울,,오류동역,62148,2023,2분기,2층
서울,,왕십리,55206,2023,2분기,2층
서울,,용산역,48264,2023,2분기,2층
서울,,이태원,111735,2023,2분기,2층
서울,,잠실/송파,57520,2023,2분기,2층
서울,,잠실새내역,60826,2023,2분기,2층
서울,,장안동,54876,2023,2분기,2층
서울,,천호,67768,2023,2분기,2층
서울,,청량리,62148,2023,2분기,2층
서울,,혜화동,85950,2023,2분기,2층
서울,,화곡,54214,2023,2분기,2층
서울,,,62809,2023,2분기,3층
서울,도심,,85289,2023,2분기,3층
서울,도심,광화문,98842,2023,2분기,3층
서울,도심,남대문,65785,2023,2분기,3층
서울,도심,동대문,49586,2023,2분기,3층
서울,도심,명동,193719,2023,2분기,3층
서울,도심,시청,69090,2023,2분기,3층
서울,도심,을지로,50578,2023,2분기,3층
서울,도심,종로,73057,2023,2분기,3층
서울,도심,충무로,59834,2023,2분기,3층
서울,강남,,77685,2023,2분기,3층
서울,강남,강남대로,117685,2023,2분기,3층
서울,강남,교대역,63140,2023,2분기,3층
서울,강남,남부터미널,57190,2023,2분기,3층
서울,강남,논현역,67768,2023,2분기,3층
서울,강남,도산대로,80330,2023,2분기,3층
서울,강남,방배역/내방역,65785,2023,2분기,3층
서울,강남,서래마을,64462,2023,2분기,3층
서울,강남,신사역,77024,2023,2분기,3층
서울,강남,압구정,86611,2023,2분기,3층
서울,강남,양재말죽거리,60826,2023,2분기,3층
서울,강남,양재역,61487,2023,2분기,3층
서울,강남,청담,77685,2023,2분기,3층
서울,강남,테헤란로,83966,2023,2분기,3층
서울,강남,학동/강남구청역,72727,2023,2분기,3층
서울,영등포신촌,,56528,2023,2분기,3층
서울,영등포신촌,공덕역,48595,2023,2분기,3층
서울,영등포신촌,당산역,38016,2023,2분기,3층
서울,영등포신촌,동교/연남,68099,2023,2분기,3층
서울,영등포신촌,망원역,54876,2023,2분기,3층
서울,영등포신촌,신촌/이대,57851,2023,2분기,3층
서울,영등포신촌,영등포역,42975,2023,2분기,3층
서울,영등포신촌,홍대/합정,79338,2023,2분기,3층
서울,기타,,52892,2023,2분기,3층
서울,,가락시장,44628,2023,2분기,3층
서울,,건대입구,61157,2023,2분기,3층
서울,,경희대,45619,2023,2분기,3층
서울,,구로디지털단지역,42314,2023,2분기,3층
서울,,구의역,41652,2023,2분기,3층
서울,,군자,47933,2023,2분기,3층
서울,,노량진,55867,2023,2분기,3층
서울,,독산/시흥,35041,2023,2분기,3층
서울,,뚝섬,57190,2023,2분기,3층
서울,,목동,46280,2023,2분기,3층
서울,,미아사거리,45619,2023,2분기,3층
서울,,불광역,45950,2023,2분기,3층
서울,,사당,75371,2023,2분기,3층
서울,,상계역,39999,2023,2분기,3층
서울,,상봉역,52892,2023,2분기,3층
서울,,서울대입구역,81983,2023,2분기,3층
서울,,성신여대,56528,2023,2분기,3층
서울,,수유,50909,2023,2분기,3층
서울,,숙명여대,47603,2023,2분기,3층
서울,,신림역,60826,2023,2분기,3층
서울,,연신내,48264,2023,2분기,3층
서울,,오류동역,42975,2023,2분기,3층
서울,,왕십리,46942,2023,2분기,3층
서울,,용산역,42314,2023,2분기,3층
서울,,이태원,98181,2023,2분기,3층
서울,,잠실/송파,48925,2023,2분기,3층
서울,,잠실새내역,50909,2023,2분기,3층
서울,,장안동,39338,2023,2분기,3층
서울,,천호,50247,2023,2분기,3층
서울,,청량리,45950,2023,2분기,3층
서울,,혜화동,69090,2023,2분기,3층
서울,,화곡,48925,2023,2분기,3층
서울,,,58512,2023,2분기,4층
서울,도심,,79669,2023,2분기,4층
서울,도심,광화문,79008,2023,2분기,4층
서울,도심,남대문,60165,2023,2분기,4층
서울,도심,동대문,47603,2023,2분기,4층
서울,도심,명동,173223,2023,2분기,4층
서울,도심,시청,63140,2023,2분기,4층
서울,도심,을지로,45619,2023,2분기,4층
서울,도심,종로,60826,2023,2분기,4층
서울,도심,충무로,54876,2023,2분기,4층
서울,강남,,71074,2023,2분기,4층
서울,강남,강남대로,98181,2023,2분기,4층
서울,강남,교대역,59504,2023,2분기,4층
서울,강남,남부터미널,51900,2023,2분기,4층
서울,강남,논현역,60495,2023,2분기,4층
서울,강남,도산대로,73057,2023,2분기,4층
서울,강남,방배역/내방역,64132,2023,2분기,4층
서울,강남,서래마을,57190,2023,2분기,4층
서울,강남,신사역,70743,2023,2분기,4층
서울,강남,압구정,89586,2023,2분기,4층
서울,강남,양재말죽거리,56528,2023,2분기,4층
서울,강남,양재역,60495,2023,2분기,4층
서울,강남,청담,70413,2023,2분기,4층
서울,강남,테헤란로,73057,2023,2분기,4층
서울,강남,학동/강남구청역,74380,2023,2분기,4층
서울,영등포신촌,,51900,2023,2분기,4층
서울,영등포신촌,공덕역,51570,2023,2분기,4층
서울,영등포신촌,당산역,30082,2023,2분기,4층
서울,영등포신촌,동교/연남,61487,2023,2분기,4층
서울,영등포신촌,망원역,59834,2023,2분기,4층
서울,영등포신촌,신촌/이대,52561,2023,2분기,4층
서울,영등포신촌,영등포역,37355,2023,2분기,4층
서울,영등포신촌,홍대/합정,72066,2023,2분기,4층
서울,기타,,48595,2023,2분기,4층
서울,,가락시장,40330,2023,2분기,4층
서울,,건대입구,53223,2023,2분기,4층
서울,,경희대,41983,2023,2분기,4층
서울,,구로디지털단지역,38347,2023,2분기,4층
서울,,구의역,41652,2023,2분기,4층
서울,,군자,46611,2023,2분기,4층
서울,,노량진,54545,2023,2분기,4층
서울,,독산/시흥,30743,2023,2분기,4층
서울,,뚝섬,62148,2023,2분기,4층
서울,,목동,43636,2023,2분기,4층
서울,,미아사거리,38677,2023,2분기,4층
서울,,불광역,39999,2023,2분기,4층
서울,,사당,63471,2023,2분기,4층
서울,,상계역,36033,2023,2분기,4층
서울,,상봉역,40661,2023,2분기,4층
서울,,서울대입구역,83305,2023,2분기,4층
서울,,성신여대,44297,2023,2분기,4층
서울,,수유,40330,2023,2분기,4층
서울,,숙명여대,42644,2023,2분기,4층
서울,,신림역,42314,2023,2분기,4층
서울,,연신내,39669,2023,2분기,4층
서울,,오류동역,38677,2023,2분기,4층
서울,,왕십리,43305,2023,2분기,4층
서울,,용산역,42314,2023,2분기,4층
서울,,이태원,110082,2023,2분기,4층
서울,,잠실/송파,50578,2023,2분기,4층
서울,,잠실새내역,50909,2023,2분기,4층
서울,,장안동,37685,2023,2분기,4층
서울,,천호,44628,2023,2분기,4층
서울,,청량리,39008,2023,2분기,4층
서울,,혜화동,62809,2023,2분기,4층
서울,,화곡,40661,2023,2분기,4층
서울,,,58512,2023,2분기,5층
서울,도심,,75041,2023,2분기,5층
서울,도심,광화문,77355,2023,2분기,5층
서울,도심,남대문,50909,2023,2분기,5층
서울,도심,동대문,56528,2023,2분기,5층
서울,도심,명동,134214,2023,2분기,5층
서울,도심,시청,60165,2023,2분기,5층
서울,도심,을지로,45619,2023,2분기,5층
서울,도심,종로,57520,2023,2분기,5층
서울,도심,충무로,41322,2023,2분기,5층
서울,강남,,68760,2023,2분기,5층
서울,강남,강남대로,97520,2023,2분기,5층
서울,강남,교대역,61818,2023,2분기,5층
서울,강남,남부터미널,54545,2023,2분기,5층
서울,강남,논현역,56528,2023,2분기,5층
서울,강남,도산대로,79669,2023,2분기,5층
서울,강남,방배역/내방역,67107,2023,2분기,5층
서울,강남,서래마을,55867,2023,2분기,5층
서울,강남,신사역,61487,2023,2분기,5층
서울,강남,압구정,75371,2023,2분기,5층
서울,강남,양재말죽거리,55867,2023,2분기,5층
서울,강남,양재역,58842,2023,2분기,5층
서울,강남,청담,68760,2023,2분기,5층
서울,강남,테헤란로,72396,2023,2분기,5층
서울,강남,학동/강남구청역,71735,2023,2분기,5층
서울,영등포신촌,,50909,2023,2분기,5층
서울,영등포신촌,공덕역,56198,2023,2분기,5층
서울,영등포신촌,당산역,39008,2023,2분기,5층
서울,영등포신촌,동교/연남,46280,2023,2분기,5층
서울,영등포신촌,망원역,57190,2023,2분기,5층
서울,영등포신촌,신촌/이대,49256,2023,2분기,5층
서울,영등포신촌,영등포역,40661,2023,2분기,5층
서울,영등포신촌,홍대/합정,64793,2023,2분기,5층
서울,기타,,47603,2023,2분기,5층
서울,,가락시장,50247,2023,2분기,5층
서울,,건대입구,38016,2023,2분기,5층
